url,short,page,title,author,desc,quarter,year
http://www.alternativ.nu/butik/åter/2005/åter-205.html,Svin. Odla i sand. Hallon. Björkvidjor. Tomater. Gammaldags mjöd. Sötflockel. Ingmars tips. Skatt & självförsörjning. Recept.,25,Syrad dricka,Sigri Sahlin,Denna dricka innehåller mjölksyrebakterier som är nyttiga för matsmältningen.,2,2005
http://www.alternativ.nu/butik/åter/2005/åter-205.html,Svin. Odla i sand. Hallon. Björkvidjor. Tomater. Gammaldags mjöd. Sötflockel. Ingmars tips. Skatt & självförsörjning. Recept.,NA,Vårrecept från Alperna,Claudia Suess-Strenger,"Vad ska jag laga för mat i dag? Vad ska jag handla? Detta är nog inte frågor som en självhushållare ställer sig. Snarare frågar han sig nog vad köksträdgården, jordkällaren eller naturen har att bjuda på för tillfället. Jag skriver ner några recept från mina hemtrakter som är lite annorlunda och lättlagade. Kanske blir ni nyfikna? I nästa nummer kommer lite sommarrecept.",2,2005
http://www.alternativ.nu/butik/åter/2005/åter-205.html,Svin. Odla i sand. Hallon. Björkvidjor. Tomater. Gammaldags mjöd. Sötflockel. Ingmars tips. Skatt & självförsörjning. Recept.,NA,Ogräsrecept,Ogräsrecept Bidrag grån medlemmarna på Alternativ.nu,Ogräsrecept Bidrag grån medlemmarna på Alternativ.nu,2,2005
http://www.alternativ.nu/butik/åter/2005/åter-305.html,Husdjur till husbehov: Får. Självhushållning i Namibia. Sågfilning. Grönsaker året runt. Lingon. Så fångar jag matfisk. Stenålderskost. Recept.,3,Husdjur till husbehov 12: Får,Håkan Hallander,"Raser, Val av ras, Skötsel, Stängsel, Fåren på bete, Inälvsparasiter, Stallutfodring, Dräktighet och lamning, Flasklamm, Slakt, Ull och päls.",3,2005
http://www.alternativ.nu/butik/åter/2005/åter-305.html,Husdjur till husbehov: Får. Självhushållning i Namibia. Sågfilning. Grönsaker året runt. Lingon. Så fångar jag matfisk. Stenålderskost. Recept.,10,Självhushållning i Namibia,Jens Reutercrona,"I Namibia är fortfarande majoriteten av befolkningen på något sätt beroende av självhushållning. Många bor kvar på sina ”gårdar”, så kallade ”homesteads” och lever mer eller mindre i självhushållning. Många bor också i städer där de har deltidsjobb eller är arbetslösa och så åker de hem till familjens eller släktens ”gård” och hjälper till med att så och skörda. Genom sin arbetsinsats får de del i det som skördas på gården.",3,2005
http://www.alternativ.nu/butik/åter/2005/åter-305.html,Husdjur till husbehov: Får. Självhushållning i Namibia. Sågfilning. Grönsaker året runt. Lingon. Så fångar jag matfisk. Stenålderskost. Recept.,12,Sågfilning,"Sid 12:SågfilningLars Nicklasson Att avverka med handverktyg är, trots de fantastiskt effektiva avverkningsmaskinerna som finns, inte helt bortglömt. De har många fördelar: miljövänliga, energisnåla, ger styrka och motion åt kroppen, billiga att köpa, minimalt underhåll, lätt att lära sig använda, kräver inte dyr skyddsutrustning.","Sid 12:SågfilningLars Nicklasson Att avverka med handverktyg är, trots de fantastiskt effektiva avverkningsmaskinerna som finns, inte helt bortglömt. De har många fördelar: miljövänliga, energisnåla, ger styrka och motion åt kroppen, billiga att köpa, minimalt underhåll, lätt att lära sig använda, kräver inte dyr skyddsutrustning.",3,2005
http://www.alternativ.nu/butik/åter/2005/åter-305.html,Husdjur till husbehov: Får. Självhushållning i Namibia. Sågfilning. Grönsaker året runt. Lingon. Så fångar jag matfisk. Stenålderskost. Recept.,15,Grönsaker året runt,Esbjörn Wandt,Jag vill berätta om två områden som vi har utvecklat för att få ut mer av husbehovsodlingen. Det har gett oss en större variation av grönsaker under en längre tid av året.,3,2005
http://www.alternativ.nu/butik/åter/2005/åter-305.html,Husdjur till husbehov: Får. Självhushållning i Namibia. Sågfilning. Grönsaker året runt. Lingon. Så fångar jag matfisk. Stenålderskost. Recept.,18,Skogens röda guld: Lingon,Michael Bergman,Michael Bergman bjuder på en massa klassiska och nyskapande recept med lingon i.,3,2005
http://www.alternativ.nu/butik/åter/2005/åter-305.html,Husdjur till husbehov: Får. Självhushållning i Namibia. Sågfilning. Grönsaker året runt. Lingon. Så fångar jag matfisk. Stenålderskost. Recept.,20,Så fångar jag matfisk,Ingmar Andersson,"Största delen av köttet jag äter består av fisk från en insjö och jag ska berätta om några sätt jag använder för att fånga den. Jag skriver inget om sportfiske här, men visst kan man kalla det ett nöje att fånga sin egen mat. Det jag beskriver från sjön gäller förstås även för stilla och djupa partier i åar.",3,2005
http://www.alternativ.nu/butik/åter/2005/åter-305.html,Husdjur till husbehov: Får. Självhushållning i Namibia. Sågfilning. Grönsaker året runt. Lingon. Så fångar jag matfisk. Stenålderskost. Recept.,24,Enklare självförsörjning med Stenålderskost?,Petter Bergström,"”Stenålderskost” är en nygammal kost­trend som är på mångas läppar och i någras munnar just nu. Grönsaker, frukt och magert kött. Inga mjölk- eller spannmålsprodukter. Kanske är det dags för oss självhushållare att tänka om också? Hur skulle våra liv se ut utan hushållskon, julgrisen, surdegsbrödet och potatisen? Kanske är det rent av lättare att bli självförsörjande med stenålderskost?",3,2005
http://www.alternativ.nu/butik/åter/2005/åter-305.html,Husdjur till husbehov: Får. Självhushållning i Namibia. Sågfilning. Grönsaker året runt. Lingon. Så fångar jag matfisk. Stenålderskost. Recept.,26,"Smakprov ur boken ""Stenåldersmat för moderna människor""",Text: Maria Fredin Skoog Foto: Peter Carlsson,"Morötter med kummin, Pesto alla trapanese, Älggryta med rotfrukter, Rotfruktspytt, Vårkyckling med majrovor, Frikadeller i tomatsås, Rödbetssoppar med vilt, Broccolisoppa, Blomkålsmos med pepparrot, Halstrad abborre med tomatsalsa och gurksallad.",3,2005
http://www.alternativ.nu/butik/åter/2005/åter-305.html,Husdjur till husbehov: Får. Självhushållning i Namibia. Sågfilning. Grönsaker året runt. Lingon. Så fångar jag matfisk. Stenålderskost. Recept.,27,Sommarrecept från Alperna,Claudia Suess-Strenger,Trädgårdens skafferi är nu fullt av läckerheter och man behöver bara gå och titta vad som finns och vad som är moget. Då är det lätt att hitta råvaror till middagsmaten!,3,2005
http://www.alternativ.nu/butik/åter/2005/åter-405.html,Snöröjning med häst. Husdjur till husbehov: Getter. Såga eget virke. Ingmars tips: Rep & knutar. Bygg en urinseparerande toa. Anlägg en rotzon. Solcellsnyheter. Recept.,3,"Hästredskap, del 5 Snöröjning med häst",Lars-Göran Göransson,"I vår del av världen är vi så lyckligt lottade att vi har olika årstider och vi har nog alla våra personliga favoriter bland dem. Med tanke på den annalkande vintern ser vi framför oss härliga släd- och ridturer i ett snötäckt landskap med sol och några minusgrader. Men den snö som faller ner vill vi inte ha kvar överallt. På vägar, gångbanor och gårdsplanen vill vi röja bort den så att vi kan komma fram. Dessutom går vårsolens arbete snabbare om vi inte har ett tjockt lager med packad snö och is som skall smälta undan så småningom.  För många innebär denna snöröjning att en gammal traktor skall startas, snökedjor skall letas fram och monteras medan vår bästa dragkraft står bakom staketet och tuggar hö och tittar på. Varför inte göra snöröjningen till ett härligt jobb ihop med hästen? Det finns flera enkla och intressanta lösningar på hästdriven snöröjning, alla med sina för- och nackdelar givetvis. Förra året efterlyste jag redskap och här följer en sammanställning som jag inte tror på något sätt är fullständig. ",4,2005
http://www.alternativ.nu/butik/åter/2005/åter-405.html,Snöröjning med häst. Husdjur till husbehov: Getter. Såga eget virke. Ingmars tips: Rep & knutar. Bygg en urinseparerande toa. Anlägg en rotzon. Solcellsnyheter. Recept.,6,Husdjur till husbehov: Getter,Håkan Hallander,"Lantrasgeten, Andra raser, Val av ras, Skötsel, Utfodring på stall, Bete, Stängsel och tjudring, Betäckning och dräktighet, Killning, Uppfödning av killingama, Kastrering, Mjölkning, Getens produkter, Dragkraft, Landskapsvård,  Om horn och stängning, Slutord om getter och getters egenheter, Slutord om getter och getters egenheter.",4,2005
http://www.alternativ.nu/butik/åter/2005/åter-405.html,Snöröjning med häst. Husdjur till husbehov: Getter. Såga eget virke. Ingmars tips: Rep & knutar. Bygg en urinseparerande toa. Anlägg en rotzon. Solcellsnyheter. Recept.,12,Från skog till sågat virke,"Text: Hans-Beat Suess, Foto, teckningar och tolk: Ingmar Andersson","Att arbeta med trä är en mycket tillfredsställande sysselsättning, särskilt om man själv utför alla delar i processen: - utväljande av träd i skogen - fällning och upparbetning - transport och lagring - uppsågning och torkning - bearbetning av virket till färdig produkt.",4,2005
http://www.alternativ.nu/butik/åter/2005/åter-405.html,Snöröjning med häst. Husdjur till husbehov: Getter. Såga eget virke. Ingmars tips: Rep & knutar. Bygg en urinseparerande toa. Anlägg en rotzon. Solcellsnyheter. Recept.,17,Ingmars tips: Rep & knutar,Ingmar Andersson,"När jag läser om knopar och stek i böckerna om sådant blir jag lätt förvirrad av alla vackra och invecklade konstruktioner som sjömän har hittat på under tiderna. På sjön utvecklades en sorts knopkultur....knopar användes ju på många sätt i yrket och det blev en intressant hobby att utöva på fritiden. Jag vill visa lite hur jag använder rep och knutar i det dagliga livet. De krav som jag ställer på en knut är att den ska vara säker, lätt att lära sig och minnas, lätt att göra, lätt att lösa upp...om den sedan är klumpig och inte så vacker spelar ingen roll för mig, praktisk är huvudsaken. Ett väl fungerande redskap (knut, teknik, osv) är för mig vackrare än den mest konstnärliga skapelse...",4,2005
http://www.alternativ.nu/butik/åter/2005/åter-405.html,Snöröjning med häst. Husdjur till husbehov: Getter. Såga eget virke. Ingmars tips: Rep & knutar. Bygg en urinseparerande toa. Anlägg en rotzon. Solcellsnyheter. Recept.,20,Bygg din egen transmoderna urinseparerande toa!,Bosse Ljungqvist,"Med rätta tycker vi det är äckligt med kiss och bajs. Ämnets tabubeläggning är troligtvis ett evolutionens påfund som ger oss visst skydd mot smittsamma sjukdomar. Vi skall nu trotsa detta tabu då denna artikel helt skall ägnas åt toaletteologins ädla konst med fokus på hur själva tronen kan utformas för att ge bästa resultat i en mängd avseenden: ekologi, teknik, ekonomi, estetik, komfort och mänskigt välbefinnande, för att inte tala om skapandets glädje.",4,2005
http://www.alternativ.nu/butik/åter/2005/åter-405.html,Snöröjning med häst. Husdjur till husbehov: Getter. Såga eget virke. Ingmars tips: Rep & knutar. Bygg en urinseparerande toa. Anlägg en rotzon. Solcellsnyheter. Recept.,22,Rotzoner,Staffan Björklund,"Rotzonen är ett biologiskt filter, där den biologiska reningen sker genom att avloppsvattnet rinner vågrätt genom en jordmassa genomvävd av rötter av vass eller kaveldun.",4,2005
http://www.alternativ.nu/butik/åter/2005/åter-405.html,Snöröjning med häst. Husdjur till husbehov: Getter. Såga eget virke. Ingmars tips: Rep & knutar. Bygg en urinseparerande toa. Anlägg en rotzon. Solcellsnyheter. Recept.,24,Nyheter på Solcellsfronten,Karsten Tessman,Ibland dyker frågan upp om det händer någonting i solcellsutvecklingen eller om den är avslutad. Därför tänkte jag berätta lite om detta.,4,2005
http://www.alternativ.nu/butik/åter/2006/åter-306.html,"Virka en vedpåse. Husdjur till husbehov: Höns, del 2: kost & logi. Svetsning. Återfonden. Återträffar. Lamm i grop. Recept från Gudhem. Dragare eller inte? Torparunge 1929-1946. Höns som inkomstkälla. Spadar, hackor, grepar.",3,"Husdjur till husbehov, del 16: Höns, del 2",Håkan Hallander Teckningar: Ronny Olsson,"forts. från förra numret: lite hönspsykologi, rastgård , utrymmen för höns , foder och utfodring, kalk och äggätning, grus, inredningen i hönshuset, tillskottsljus, strömaterial.",3,2006
http://www.alternativ.nu/butik/åter/2006/åter-306.html,"Virka en vedpåse. Husdjur till husbehov: Höns, del 2: kost & logi. Svetsning. Återfonden. Återträffar. Lamm i grop. Recept från Gudhem. Dragare eller inte? Torparunge 1929-1946. Höns som inkomstkälla. Spadar, hackor, grepar.",6,Höns som inkomstkälla,Petter Bergström,Spara några hönskycklingar i höst och se om du kan sälja äggen. Ett hundratal höns kan ge ett par tusenlappar i månaden utan att kräva mer än 20 minuters extra arbete om dagen. Det krävs inga särskilda investeringar och det är inte heller en större besättning än att hönsen kan ha ett naturligt och riktigt bra liv.,3,2006
http://www.alternativ.nu/butik/åter/2006/åter-306.html,"Virka en vedpåse. Husdjur till husbehov: Höns, del 2: kost & logi. Svetsning. Återfonden. Återträffar. Lamm i grop. Recept från Gudhem. Dragare eller inte? Torparunge 1929-1946. Höns som inkomstkälla. Spadar, hackor, grepar.",8,"Spadar, skyfflar, grepar, hackor och skopor ",Ingmar Andersson,"Kanske är jag ovanlig på det sättet att jag tycker om att gräva i jorden. Jag tycker det är intressant att studera hur jorden ser ut, se vad den innehåller och fundera på hur den har bildats. Med handarbete gör man mindre ingrepp och spår än med en grävmaskin och man är känsligare än maskinen när man formar ytan med handredskap. Man kan gräva ett dike genom en gräsmatta utan att det syns efteråt om man bara packar till jorden lagom och lägger tillbaka grästorvorna på sin gamla plats. Bara en dålig rygg hindrar mig att gräva mer än jag gör. Jag ska beskriva mina grävredskap och berätta lite om hur jag använder dem, men först lite om material och skötsel.",3,2006
http://www.alternativ.nu/butik/åter/2006/åter-306.html,"Virka en vedpåse. Husdjur till husbehov: Höns, del 2: kost & logi. Svetsning. Återfonden. Återträffar. Lamm i grop. Recept från Gudhem. Dragare eller inte? Torparunge 1929-1946. Höns som inkomstkälla. Spadar, hackor, grepar.",11,Lammstek i kokgrop ,Leif Häggström,"Det är ganska jobbigt, men knappast svårt, att laga mat i grop. Det gäller att ha en bra plats att laga maten på och lite tålamod, samt några goda vänner att dela köttet med.",3,2006
